"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000211650",300.6813981975,6.33187608915253,1.23924693047371,5.10945472887484,3.23089892796008e-07,1.15322130638933e-05,"IGLV5-45",NA,"IGLV5-45"
"ENSG00000214215",9.32525925123835,6.3305624186484,1.14185956444871,5.54408144026432,2.95501284558162e-08,1.3685698099058e-06,"C12orf74",338809,"C12orf74"
"ENSG00000164362",18.7421502237098,6.32712108669834,0.937247533798994,6.75074711698872,1.47085769107401e-11,1.86187242174556e-09,"TERT",7015,"TERT"
"ENSG00000169861",8.49234629332973,6.32112545405228,1.54013732840885,4.10426092365594,4.05609477681053e-05,0.000803912946136795,NA,NA,NA
"ENSG00000211637",670.02083268875,6.32006322803699,1.08769462208982,5.81051252776635,6.22818716629650e-09,3.51133308262405e-07,"IGLV4-69",NA,"IGLV4-69"
"ENSG00000223750",6.67181802906497,6.31032378691314,1.02662465211249,6.1466708148186,7.91261046535757e-10,6.0841301192665e-08,"SIRPB3P",NA,"SIRPB3P"
"ENSG00000240505",227.438932624681,6.26446893179492,0.882611321727502,7.09765304112994,1.26893257743634e-12,2.42464901473016e-10,"TNFRSF13B",23495,"TNFRSF13B"
"ENSG00000127074",134.013491020834,6.24473070687786,0.724634528713559,8.61776586600711,6.82731043109538e-18,2.17859475856253e-14,"RGS13",6003,"RGS13"
"ENSG00000211665",67.3017628150221,6.22806341724201,1.16897539291694,5.32779685096803,9.94112216859466e-08,4.05135642911693e-06,"IGLV3-16",NA,"IGLV3-16"
"ENSG00000211896",199509.078187724,6.22186649545304,1.01191363912271,6.14861412565518,7.81628771542099e-10,6.03917048423932e-08,"IGHG1",NA,"IGHG1"
"ENSG00000211655",169.040992465296,6.18089225886028,1.07258376052101,5.76261965392603,8.28182889895897e-09,4.47920610450476e-07,"IGLV1-36",NA,"IGLV1-36"
"ENSG00000160505",15.9019629993585,6.15159695025229,1.06499147434884,5.77619361132776,7.64094459390949e-09,4.18939075587031e-07,"NLRP4",147945,"NLRP4"
"ENSG00000240671",152.910017535356,6.14499443291072,1.0121640596145,6.07114466725002,1.27001712323576e-09,8.94619125881966e-08,"IGKV1-8",NA,"IGKV1-8"
"ENSG00000211893",19950.1461646212,6.14230639234841,0.861718258133973,7.12797522202837,1.01856106377903e-12,2.03139272157431e-10,"IGHG2",NA,"IGHG2"
"ENSG00000170476",1841.5894694622,6.13422070802403,0.766309600855876,8.00488562478252,1.19577761125612e-15,1.15628071439947e-12,"MZB1",51237,"MZB1"
"ENSG00000104921",485.995233238362,6.13005641344589,0.861800937093232,7.11307698750242,1.13483932050766e-12,2.23535325416046e-10,"FCER2",2208,"FCER2"
"ENSG00000179813",12.5548936576459,6.12379675727915,1.11641193456272,5.48524838161799,4.12888866971323e-08,1.84527783544186e-06,"FAM216B",144809,"FAM216B"
"ENSG00000211685",662.372543503387,6.11688555572055,0.969418041307611,6.30985322644678,2.79300216113036e-10,2.47568608226861e-08,"IGLC7",NA,"IGLC7"
"ENSG00000160856",1031.48227321423,6.11082335243663,0.812760925774958,7.51859883840999,5.53663819137799e-14,1.9526267363952e-11,"FCRL3",115352,"FCRL3"
"ENSG00000253497",97.7261226347162,6.10008524411637,1.35080195382971,4.51589903821341,6.3048699871062e-06,0.000159673334355999,"IGKV1-13",NA,"IGKV1-13"
"ENSG00000159958",221.364532002742,6.09501969240986,1.00090484052262,6.08950965730904,1.132570333925e-09,8.17654284062143e-08,"TNFRSF13C",100616259,"TNFRSF13C"
"ENSG00000240382",706.438467549719,6.08822220753774,0.892137046398388,6.82431273548864,8.83472340530852e-12,1.22041568772032e-09,"IGKV1-17",NA,"IGKV1-17"
"ENSG00000244620",13.0056422341165,6.08464266770256,0.935934030448619,6.50114481336471,7.97110515259312e-11,8.25837550062488e-09,"AL122127.25",NA,"AL122127.25"
"ENSG00000211890",10442.0805425972,6.08043020922175,0.796919536718048,7.62991736187416,2.34904240399879e-14,9.7347978067015e-12,"IGHA2",NA,"IGHA2"
"ENSG00000211936",481.961253307774,6.07602494891572,0.898615515260085,6.76154022018766,1.36532401971878e-11,1.77103615728561e-09,NA,NA,NA
"ENSG00000197476",10.053203515501,6.05884308070094,0.999040317365031,6.06466323269229,1.32230423313475e-09,9.19275121554024e-08,"RP11-170L3.7",NA,"RP11-170L3.7"
"ENSG00000235532",99.4263833345025,6.04711873949677,1.02358712038664,5.90777142370902,3.46766700112407e-09,2.12794719242056e-07,"LINC00402",NA,"LINC00402"
