"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000245719",8.31481481552895,-2.02466222125666,0.579601490149901,-3.4931970598161,0.000477274166939659,0.00653359874176083,"RP11-34F13.2",101929076,"RP11-34F13.2"
"ENSG00000259351",56.4573036729482,-2.01410164804666,0.460740186172426,-4.37144774537402,1.23425391523452e-05,0.000289808995107679,"RP11-111E14.1",101928988,"RP11-111E14.1"
"ENSG00000270002",7.19344617466431,-2.01277408638765,0.613576349143592,-3.28039711634422,0.00103661064698647,0.0122105004597041,"RP11-93H12.4",NA,"RP11-93H12.4"
"ENSG00000235026",3.15531402319184,-2.00704179665313,0.781277308627034,-2.56892370287853,0.0102014915457476,0.0714821245552935,"DPP10-AS1",389023,"DPP10-AS1"
"ENSG00000145721",440.165690094798,-2.00337869107807,0.527000970865417,-3.80147058892172,0.000143839815085998,0.00237205607203835,"LIX1",167410,"LIX1"
"ENSG00000181997",7.11918644656029,-2.00161798666929,0.780445879176926,-2.56471081477198,0.0103261828432293,0.0721814883959358,"AQP7P2",NA,"AQP7P2"
"ENSG00000227863",5.00672334300937,-2.00065348637071,0.559882898847926,-3.57334273021639,0.000352452961591227,0.00506908171688199,"AC002383.2",NA,"AC002383.2"
"ENSG00000181577",149.978914718746,-1.97479057999028,0.467444989559819,-4.22464808500758,2.39314446752595e-05,0.000510750117701526,"C6orf223",221416,"C6orf223"
"ENSG00000149506",17.8240328728107,-1.9702820343383,0.507858452647282,-3.87958893677547,0.000104633139205399,0.00181163509063716,"ZP1",22917,"ZP1"
"ENSG00000254298",3.94266970448244,-1.96939107493762,0.714536748481406,-2.75617885171496,0.00584810097671364,0.0472318152788996,"CTB-17P3.4",NA,"CTB-17P3.4"
"ENSG00000269915",43.5280820365654,-1.95575715875022,0.444782893223548,-4.39710516871713,1.09704197054078e-05,0.000261048540491845,"AP006621.9",NA,"AP006621.9"
"ENSG00000118113",17.6580806921187,-1.94907459115809,0.803231351671883,-2.42654197585938,0.0152434868220346,0.0955825632719836,"MMP8",4317,"MMP8"
"ENSG00000169704",4.79818469838485,-1.94432423214606,0.70780055181382,-2.74699451302138,0.00601441406801387,0.0482817491598296,"GP9",2815,"GP9"
"ENSG00000248323",254.714860539195,-1.94301914526081,0.680327620930139,-2.85600508561498,0.00429008262417764,0.0373422085481474,"LUCAT1",100505994,"LUCAT1"
"ENSG00000182646",65.6818628068639,-1.9406040790444,0.398789863438483,-4.86623221140061,1.13745865051363e-06,3.48333066582436e-05,NA,NA,NA
"ENSG00000187094",4.927693619256,-1.93845634553852,0.643316201957405,-3.01322481796731,0.00258487348862408,0.0252011344399617,"CCK",885,"CCK"
"ENSG00000179136",8.91761290239115,-1.93778061159391,0.769057112768397,-2.51968362221946,0.0117460357354674,0.0789751370246026,"LINC00670",284034,"LINC00670"
"ENSG00000175315",617.72890850416,-1.93728729081228,0.395864211054841,-4.89381772009671,9.88984450838471e-07,3.08188416272027e-05,"CST6",1474,"CST6"
"ENSG00000171658",272.703198763094,-1.92696952016567,0.653266015670435,-2.94974707690565,0.00318034165073103,0.0294585492234622,"NMRAL1P1",NA,"NMRAL1P1"
"ENSG00000197614",1642.01150699713,-1.92680259719676,0.572459547742219,-3.36583188243793,0.000763132034883555,0.00961751312525049,"MFAP5",8076,"MFAP5"
"ENSG00000157193",4698.34618909001,-1.92385604619417,0.416653326534027,-4.61740234308931,3.88573440464321e-06,0.000104371872771183,"LRP8",7804,"LRP8"
"ENSG00000243543",16.7182622026743,-1.92013916583951,0.625378312119028,-3.07036417577917,0.00213797905027383,0.0218014207039563,"WFDC6",140870,"WFDC6"
"ENSG00000167754",19.6522787043225,-1.9141373799701,0.755441627605076,-2.53379918450928,0.0112833373230983,0.0767536333361897,"KLK5",25818,"KLK5"
"ENSG00000213493",3.70984493299046,-1.90538679513674,0.648681298879314,-2.93732345672452,0.00331058606518621,0.0304440349683262,"ACTN4P1",NA,"ACTN4P1"
"ENSG00000251331",3.96964324808308,-1.89311052674009,0.619461098505672,-3.05606039072808,0.00224266080458277,0.0225936360200018,NA,NA,NA
"ENSG00000102452",330.965723415813,-1.88863660014041,0.346595909861411,-5.44910238812568,5.06246646774212e-08,2.21595754438479e-06,"NALCN",259232,"NALCN"
"ENSG00000130234",771.249784059875,-1.88115963247608,0.635344341354692,-2.96085053416079,0.00306790784408556,0.0286246534235499,"ACE2",59272,"ACE2"
