"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000005844",3145.56853481188,1.85673613917049,0.506475093735707,3.66599693081726,0.000246376879360997,0.0484322194406084,"ITGAL",3683,"ITGAL"
"ENSG00000197476",10.053203515501,3.93822356384734,1.01342283446943,3.88606160222269,0.000101883662909893,0.0327955575992692,"RP11-170L3.7",NA,"RP11-170L3.7"
"ENSG00000159753",1729.97756389852,1.98817019331478,0.55227700862209,3.59995104318245,0.000318277099137368,0.0541438311340223,"CARMIL2",146206,"CARMIL2"
"ENSG00000179111",40.2988001491428,-1.32866446270727,0.339595593416989,-3.91249029275773,9.1349211275707e-05,0.0310798124209579,"HES7",84667,"HES7"
"ENSG00000128438",550.23058025109,3.84854060575964,0.922853720006571,4.17026070581612,3.04251379381405e-05,0.0160785482484287,"TBC1D27",NA,"TBC1D27"
"ENSG00000240505",227.438932624681,3.02332373730039,0.884254720683666,3.41906428835675,0.000628368784254183,0.0797878028542465,"TNFRSF13B",23495,"TNFRSF13B"
"ENSG00000233483",51.4725879161331,-0.741150963984056,0.218988558663826,-3.38442779159898,0.000713267772706469,0.0866236203889256,"CTD-2020K17.4",NA,"CTD-2020K17.4"
"ENSG00000108813",38.9911599993003,-1.25208857073908,0.372478623569075,-3.36150450391386,0.000775190923761283,0.0897308289050503,"DLX4",1748,"DLX4"
"ENSG00000232457",57.7283726710703,1.20977395479123,0.353048990440106,3.42664612433289,0.000611084872810994,0.0787231570614474,"SLC16A6P1",NA,"SLC16A6P1"
"ENSG00000167895",5597.05965835022,1.85585089869413,0.533293116066486,3.47998285142455,0.000501445877837616,0.0712770529816862,"TMC8",147138,"TMC8"
"ENSG00000198796",175.646223440609,3.00396405814018,0.889720333774151,3.37630145575915,0.000734673751104765,0.0878232973280101,"ALPK2",115701,"ALPK2"
"ENSG00000104921",485.995233238362,3.12274670230256,0.862469647554864,3.6207033037692,0.000293803281123624,0.0519796764963915,"FCER2",2208,"FCER2"
"ENSG00000187912",123.67468688498,3.22059291733934,0.907069660216293,3.55054640078181,0.000384432362207129,0.0607265835015046,"CLEC17A",388512,"CLEC17A"
"ENSG00000167483",1115.63759780319,2.81988307901422,0.837565682945546,3.36676052569068,0.000760567034559878,0.0893094157661506,"FAM129C",199786,"FAM129C"
"ENSG00000096996",336.648899358341,1.73299486556478,0.512457221506425,3.38173567048279,0.000720294179728928,0.0867754062313772,"IL12RB1",3594,"IL12RB1"
"ENSG00000268027",248.635377362262,2.0867909860174,0.539880881769961,3.86528039143747,0.000110961651192495,0.0338471298775452,"AC006129.2",NA,"AC006129.2"
"ENSG00000105369",2527.36038010784,3.0865089118204,0.877026393711371,3.51928851167069,0.000432705871022055,0.0641516670680631,"CD79A",973,"CD79A"
"ENSG00000269404",517.463294316022,3.63626910914951,0.81460804472302,4.46382666204322,8.05087034418146e-06,0.00821746143053414,"SPIB",6689,"SPIB"
"ENSG00000089012",300.560909627211,2.37871283943989,0.627326523583695,3.79182570800791,0.000149543854756048,0.0377961411192001,"SIRPG",55423,"SIRPG"
